schema_version,trade_id,signal_id,signal_schema_version,strategy_version,signal_date,ts_code,name,industry,quality_score,selection_rank,signal_close,planned_entry_date,planned_entry_price,status,entry_date,entry_price,planned_exit_date,actual_exit_date,exit_price,exit_reason,deferred_reason,delay_trade_days,gross_return_pct,cost_pct,net_return_pct,last_valid_close,stale_price,stale_valuation_days,portfolio_status,portfolio_skip_reason,slot_id,allocated_capital,realized_value
recommend_trade_v1,trd_0d3fdbefd03ffb259861d8c9,sig_f4ee813f15a290e494ccd07f,legacy_v1,legacy_v1,20260817,600222.SH,太龙药业,未知,58.18,0,8.95,20260818,8.771,closed,20260818,8.771,20260819,20260819,8.23,stop_loss_gap,,0,-6.1680538137,0.15,-6.3180538137,8.1,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_9b1e0d8f2c4d4b24998b264f,sig_f5934ea4c0a1d7976f1444c6,legacy_v1,legacy_v1,20260817,000670.SZ,盈方微,未知,58.17,0,7.54,20260818,7.3892,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_8680ceeb5471ab098ccd193b,sig_84d0078356935d138889611f,legacy_v1,legacy_v1,20260817,000620.SZ,盈新发展,未知,54.74,0,3.1,20260818,3.038,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_0fbc9c07a58ed596e1d4462d,sig_a43dbf9027fe5f1632b8c771,legacy_v1,legacy_v1,20260817,000725.SZ,京东方A,未知,53.14,0,6.08,20260818,5.9584,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_54a4a4fe726d6f012a59b318,sig_1140e3e015731929aae99ad9,legacy_v1,legacy_v1,20260817,600198.SH,大唐电信,未知,50.4,0,8.1,20260818,7.938,closed,20260818,7.938,20260819,20260819,7.63,stop_loss_gap,,0,-3.88007054674,0.15,-4.03007054674,7.36,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_81ae2fad07594ef06f01326d,sig_608463c237091dbdd6e7451d,legacy_v1,legacy_v1,20260818,600598.SH,北大荒,未知,92.7,0,13.46,20260819,13.1908,closed,20260819,13.1908,20260820,20260820,12.795076,stop_loss,,0,-3,0.15,-3.15,13.31,false,0,closed,,4,0.180611190084,0.174921937597
recommend_trade_v1,trd_1503d4e2e83559da05f34d6c,sig_4cff5327cb6fc7ac567a12e8,legacy_v1,legacy_v1,20260818,000725.SZ,京东方A,未知,87.34,0,6.47,20260819,6.3406,closed,20260819,6.2,20260820,20260820,6.014,stop_loss,,0,-3,0.15,-3.15,5.9,false,0,closed,,5,0.23070348525,0.223436325465
recommend_trade_v1,trd_52e6fda278e48c71adf42a7c,sig_280df2bb7247692a67f1655f,legacy_v1,legacy_v1,20260818,600577.SH,精达股份,未知,81.49,0,8.63,20260819,8.4574,closed,20260819,8.45,20260820,20260820,7.97,stop_loss_gap,,0,-5.68047337278,0.15,-5.83047337278,7.87,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_0c43c078df43cd093c6538a2,sig_836be75096ffc705fcfaa9e2,legacy_v1,legacy_v1,20260818,002611.SZ,东方精工,未知,76.54,0,16.35,20260819,16.023,closed,20260819,16.023,20260820,20260820,14.98,stop_loss_gap,,0,-6.50939274792,0.15,-6.65939274792,14.75,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_d9b405f265b31d5ef37363b5,sig_f1121f1b9b521d3af765bea1,legacy_v1,legacy_v1,20260818,000998.SZ,隆平高科,未知,66.68,0,9.22,20260819,9.0356,closed,20260819,9.0356,20260820,20260820,8.764532,stop_loss,,0,-3,0.15,-3.15,8.84,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_bd1af6da520c900456c65874,sig_80eba0eae2ff1a18ecf002fd,legacy_v1,legacy_v1,20260818,002385.SZ,大北农,未知,65.41,0,3.38,20260819,3.3124,closed,20260819,3.3124,20260820,20260820,3.213028,stop_loss,,0,-3,0.15,-3.15,3.41,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_5ed29d0550f5e6700a10760f,sig_dade4ff8ae5d734507e6a0ef,legacy_v1,legacy_v1,20260818,600707.SH,彩虹股份,未知,64.66,0,10.8,20260819,10.584,closed,20260819,10.35,20260820,20260820,10.0395,stop_loss,,0,-3,0.15,-3.15,9.79,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_6bb81b0852e429e63f0ab22d,sig_60f4819ed3b2c82952e0bc0f,legacy_v1,legacy_v1,20260818,000158.SZ,常山北明,未知,63.07,0,14.07,20260819,13.7886,closed,20260819,13.43,20260820,20260820,12.83,stop_loss_gap,,0,-4.46760982874,0.15,-4.61760982874,12.9,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_96e61f7c1f84a35907bd4090,sig_da09c2fa40ed49d50fde0d08,legacy_v1,legacy_v1,20260818,000505.SZ,京粮控股,未知,61.95,0,6.79,20260819,6.6542,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_68bd919bf6475592bd9ba773,sig_025c9fbbf98d5905db12dcbe,legacy_v1,legacy_v1,20260818,002815.SZ,崇达技术,未知,60.28,0,14.43,20260819,14.1414,closed,20260819,14,20260820,20260820,13.5,stop_loss_gap,,0,-3.57142857143,0.15,-3.72142857143,12.93,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_1b3a0782d8597809d72282d1,sig_109ff72bc755199d10dd0239,legacy_v1,legacy_v1,20260819,600598.SH,北大荒,未知,90.78,0,13.86,20260820,13.5828,closed,20260820,13.09,20260821,20260821,12.6973,stop_loss,,0,-3,0.15,-3.15,12.52,false,0,skipped_duplicate,skipped_duplicate,0,0,0
recommend_trade_v1,trd_f0cb3e38b287a5156d3bac73,sig_f5ab543a88d376ab684bf38b,legacy_v1,legacy_v1,20260819,300035.SZ,中科电气,未知,64.64,0,14.69,20260820,14.3962,closed,20260820,14.3962,20260821,20260821,13.964314,stop_loss,,0,-3,0.15,-3.15,13.85,false,0,closed,,1,0.219822238248,0.212897837743
recommend_trade_v1,trd_aadb0b88f36f3059e28c8c9b,sig_fb5a8ec0e2ea1976bad80d54,legacy_v1,legacy_v1,20260819,601609.SH,金田股份,未知,63.47,0,12.95,20260820,12.691,closed,20260820,12.691,20260821,20260821,13.19864,take_profit,,0,4,0.15,3.85,13.23,false,0,closed,,2,0.213832258431,0.22206480038
recommend_trade_v1,trd_136e96f74f1d227cbe450e6c,sig_f1cd2e3a95cfb39b6343ab50,legacy_v1,legacy_v1,20260819,301211.SZ,亨迪药业,未知,59.08,0,14.54,20260820,14.2492,closed,20260820,14.2492,20260821,20260821,12.9,stop_loss_gap,,0,-9.46860174606,0.15,-9.61860174606,12.47,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_2dde3be07ab2607e4cdddc0d,sig_155db77cc052e40b10e90d24,legacy_v1,legacy_v1,20260819,000703.SZ,恒逸石化,未知,56.56,0,19.08,20260820,18.6984,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_d20d95e7284297cc219f9897,sig_57483706f2e3d560c893a332,legacy_v1,legacy_v1,20260819,601015.SH,陕西黑猫,未知,56.22,0,3.71,20260820,3.6358,closed,20260820,3.63,20260821,20260821,3.5211,stop_loss,,0,-3,0.15,-3.15,3.56,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_f911fa573c07304327d1709d,sig_78d1aced6423d354f7195ac4,legacy_v1,legacy_v1,20260819,000523.SZ,红棉股份,未知,55.63,0,3.21,20260820,3.1458,closed,20260820,3.09,20260821,20260821,3.53,take_profit_gap,,0,14.2394822006,0.15,14.0894822006,3.18,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_127e69f85b403a42437a8991,sig_e80211282f4cebe3b4a27fd1,legacy_v1,legacy_v1,20260819,000725.SZ,京东方A,未知,54.5,0,6.01,20260820,5.8898,closed,20260820,5.8898,20260824,20260824,5.713106,stop_loss,,0,-3,0.15,-3.15,5.75,false,0,skipped_duplicate,skipped_duplicate,0,0,0
recommend_trade_v1,trd_7c3f848993aff2caddd1a0b2,sig_10aad36c9a6d75c42627467f,legacy_v1,legacy_v1,20260819,600121.SH,郑州煤电,未知,52.09,0,4.17,20260820,4.0866,closed,20260820,3.9,20260824,20260824,4.056,take_profit,,0,4,0.15,3.85,4.05,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_2de0285b700e5133c1276499,sig_bc8f9e2bf19567ac674397fb,legacy_v1,legacy_v1,20260819,002668.SZ,TCL智家,未知,46.7,0,8.88,20260820,8.7024,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_ca8ad5bfa179f2c4194dd68b,sig_3b52c670c9106b94aa2d2c4b,legacy_v1,legacy_v1,20260820,300601.SZ,康泰生物,未知,65.88,0,14.47,20260821,14.1806,closed,20260821,13.2,20260824,20260824,12.804,stop_loss,,0,-3,0.15,-3.15,12.62,false,0,closed,,3,0.17340812945,0.167945773372
recommend_trade_v1,trd_2dd4f7f78166fa888dac6a55,sig_937b4edcd3d60ff66721ec6a,legacy_v1,legacy_v1,20260820,300171.SZ,东富龙,未知,60.99,0,14.9,20260821,14.602,closed,20260821,14.26,20260824,20260824,13.8322,stop_loss,,0,-3,0.15,-3.15,13.77,false,0,closed,,4,0.174921937597,0.169411896562
recommend_trade_v1,trd_eaf92eba6fb7f07756b4e88a,sig_99c77bc029cfb95d9d2ff20c,legacy_v1,legacy_v1,20260820,600649.SH,城投控股,未知,57.65,0,4.16,20260821,4.0768,closed,20260821,3.98,20260824,20260824,3.83,stop_loss_gap,,0,-3.76884422111,0.15,-3.91884422111,3.81,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_5cc755de2c4ae04f2fb77376,sig_533cb74458b6e590a2ed2eb3,legacy_v1,legacy_v1,20260820,603123.SH,翠微股份,未知,56.91,0,9.23,20260821,9.0454,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_e6175e964ea16f0c0f27d998,sig_c5df5f838d870441c084112d,legacy_v1,legacy_v1,20260820,600598.SH,北大荒,未知,55.48,0,13.31,20260821,13.0438,closed,20260821,13.0438,20260824,20260824,12.46,stop_loss_gap,,0,-4.47568959966,0.15,-4.62568959966,12.77,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_5abd827841150ee2d234b9f5,sig_407a770cd5d7af9e21c03c64,legacy_v1,legacy_v1,20260820,600610.SH,中毅达,未知,55.02,0,8.02,20260821,7.8596,closed,20260821,7.64,20260824,20260824,7.9456,take_profit,,0,4,0.15,3.85,8.66,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_2ecff63256e882fa2bbbba16,sig_692d8765968862708cdae540,legacy_v1,legacy_v1,20260820,300358.SZ,楚天科技,未知,54.76,0,9.25,20260821,9.065,closed,20260821,9.065,20260824,20260824,8.79305,stop_loss,,0,-3,0.15,-3.15,8.67,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_a799e350ee0732887478e2ee,sig_adbe04efac060ccbd9ee337a,legacy_v1,legacy_v1,20260820,600711.SH,盛屯矿业,未知,54.61,0,11.64,20260821,11.4072,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_ae0a826b56f27e8c09e620b6,sig_ac0839e3982d6d3c94380b68,legacy_v1,legacy_v1,20260820,002202.SZ,金风科技,未知,54.54,0,19.84,20260821,19.4432,closed,20260821,19.24,20260824,20260824,18.6628,stop_loss,,0,-3,0.15,-3.15,18.3,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_db03099b11c00bd1eadf0949,sig_d417c4d27103f502456b7f7a,legacy_v1,legacy_v1,20260820,601600.SH,中国铝业,未知,50.5,0,9.17,20260821,8.9866,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_f04f0a8603a6a5543a68bc7b,sig_3590255f82b5b690eb3845a4,legacy_v1,legacy_v1,20260821,300773.SZ,拉卡拉,未知,83.95,0,15.41,20260824,15.1018,closed,20260824,15.1018,20260825,20260825,15.705872,take_profit,,0,4,0.15,3.85,16,false,0,closed,,1,0.212897837743,0.221094404496
recommend_trade_v1,trd_00be0cce1273f890071b0ef1,sig_a7be20523d41678e1e85ff53,legacy_v1,legacy_v1,20260821,300180.SZ,华峰超纤,未知,63.74,0,4.53,20260824,4.4394,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_32d8c8aa360d50fffdc82f27,sig_50caa2ad59ad78755a59d5a5,legacy_v1,legacy_v1,20260821,300221.SZ,银禧科技,未知,54.45,0,14.4,20260824,14.112,closed,20260824,14.112,20260825,20260825,13.68864,stop_loss,,0,-3,0.15,-3.15,13.79,false,0,closed,,2,0.22206480038,0.215069759168
recommend_trade_v1,trd_6778a0467c1bd2e4de34f4a9,sig_1b6a71e4c12724d30514e105,legacy_v1,legacy_v1,20260821,600711.SH,盛屯矿业,未知,53.42,0,12.1,20260824,11.858,closed,20260824,11.858,20260825,20260825,11.50226,stop_loss,,0,-3,0.15,-3.15,11.51,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_4bf9b9861b50589a31f7f219,sig_c4a8935536bfdc89ff10fcc9,legacy_v1,legacy_v1,20260821,000786.SZ,北新建材,未知,52.75,0,16.98,20260824,16.6404,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_4f33d280abd18b93d0024738,sig_abcf9b3247dd3f27cdd4cff8,legacy_v1,legacy_v1,20260821,600916.SH,中国黄金,未知,51.87,0,8.14,20260824,7.9772,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_239a6cb216195c6655a87aac,sig_aaa3971f9e1c584e494ac3ff,legacy_v1,legacy_v1,20260821,300017.SZ,网宿科技,未知,51.12,0,15.54,20260824,15.2292,closed,20260824,15.2292,20260826,20260826,14.772324,stop_loss,,0,-3,0.15,-3.15,14.96,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_ee458421cfdfec1ffc2885f7,sig_55ac4fc581059c79e1cc56c8,legacy_v1,legacy_v1,20260821,603123.SH,翠微股份,未知,50.18,0,9.46,20260824,9.2708,closed,20260824,9.12,20260825,20260825,9.68,take_profit_gap,,0,6.14035087719,0.15,5.99035087719,9.89,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_90c3cf7c678701aac5cdf871,sig_3eb3104f0793e67756a40856,legacy_v1,legacy_v1,20260821,600577.SH,精达股份,未知,50,0,8.66,20260824,8.4868,closed,20260824,8.4868,20260826,20260826,8.95,take_profit_gap,,0,5.45788754301,0.15,5.30788754301,8.63,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_07ec7eb0d201048d899482f6,sig_297c5bc78d872d6b994eaf9b,legacy_v1,legacy_v1,20260821,603327.SH,福蓉科技,未知,49.7,0,9.33,20260824,9.1434,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_2ce75e9c9d1e2c858afd3761,sig_8dd1ce384c44594a49366545,recommend_signal_v2,recommend_v2,20260824,300328.SZ,宜安科技,小金属,98.38,1,16.58,20260825,16.2484,closed,20260825,16.2484,20260826,20260826,16.898336,take_profit,,0,4,0.15,3.85,17.33,false,0,closed,,1,0.2,0.2077
recommend_trade_v1,trd_1785cddffa41c78d8ffca0a2,sig_7d11b6153abfa4f4f385957e,recommend_signal_v2,recommend_v2,20260824,002274.SZ,华昌化工,农药化肥,94.62,2,6.15,20260825,6.027,exit_deferred,20260825,6.027,20260827,,0,,no_quote,0,0,0.15,0,6.47,true,2,exit_deferred,,2,0.2,0
recommend_trade_v1,trd_c9c4595959b31a49bfdc5d3b,sig_33fda4359ae0e904472c8577,recommend_signal_v2,recommend_v2,20260824,601101.SH,昊华能源,煤炭开采,92.97,3,13.51,20260825,13.2398,closed,20260825,13.2398,20260826,20260826,12.842606,stop_loss,,0,-3,0.15,-3.15,13.33,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_e61d1811f28e73d1fedd9291,sig_d1b2c29a31d8f3473c9b3866,recommend_signal_v2,recommend_v2,20260824,688596.SH,正帆科技,专用机械,95.52,4,71.15,20260825,69.727,closed,20260825,69.19,20260826,20260826,71.9576,take_profit,,0,4,0.15,3.85,72.8,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_9061f15c349914689f0c51f4,sig_ce93503d2c2cef34bacb3e02,recommend_signal_v2,recommend_v2,20260824,300864.SZ,南大环境,环境保护,95.03,5,25.69,20260825,25.1762,closed,20260825,25.1762,20260826,20260826,26.183248,take_profit,,0,4,0.15,3.85,26.1,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_e2f5d9dbc369f7dee0ea1390,sig_201cd4d01fc2aad1a107a2fc,recommend_signal_v2,recommend_v2,20260825,300358.SZ,楚天科技,医疗保健,95.47,1,9.3,20260826,9.114,open,20260826,9.114,,,0,,,0,0,0.15,0,9.18,false,0,open,,3,0.2,0
recommend_trade_v1,trd_3f5f61a5a5b3f41c3c01c451,sig_32ef07025d35e2249534eb7e,recommend_signal_v2,recommend_v2,20260825,002274.SZ,华昌化工,农药化肥,93.93,2,6.47,20260826,6.3406,entry_unavailable,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,entry_unavailable,0,0,0
recommend_trade_v1,trd_bd4eca381ac931f98e2ce348,sig_498e3810bf44b9c441b2bf3f,recommend_signal_v2,recommend_v2,20260825,002589.SZ,瑞康医药,医药商业,93.92,3,3.24,20260826,3.1752,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_879eb7127ce63b2ef8e10259,sig_78e250cad5afa4f72611fb4f,recommend_signal_v2,recommend_v2,20260825,002329.SZ,皇氏集团,乳制品,92.92,4,3.91,20260826,3.8318,open,20260826,3.83,,,0,,,0,0,0.15,0,3.92,false,0,open,,4,0.2,0
recommend_trade_v1,trd_bbd7f9762e84399068df1909,sig_ff1900108bce5b0dcd49587d,recommend_signal_v2,recommend_v2,20260825,002640.SZ,跨境通,互联网,92.89,5,3.32,20260826,3.2536,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_f668655813277fe5d0fade56,sig_e889f008560fa39cbc814d25,recommend_signal_v2,recommend_v2,20260826,002015.SZ,协鑫能科,新型电力,95.79,1,17.14,20260827,16.7972,open,20260827,16.45,,,0,,,0,0,0.15,0,16.72,false,0,open,,1,0.2077,0
recommend_trade_v1,trd_c6c90f7bf954facd748bcdc9,sig_674a852d0a26a54b6c953c85,recommend_signal_v2,recommend_v2,20260826,688772.SH,珠海冠宇,电气设备,95.45,2,15.03,20260827,14.7294,open,20260827,14.7294,,,0,,,0,0,0.15,0,15.03,false,0,open,,5,0.2,0
recommend_trade_v1,trd_287727601cfd169b505b8032,sig_4c4a3b604c997f7f5106ffcf,recommend_signal_v2,recommend_v2,20260826,300191.SZ,潜能恒信,石油开采,95.59,3,37.19,20260827,36.4462,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_c58d81a1ad04018739f6f795,sig_6d303c3c4f275472380118e1,recommend_signal_v2,recommend_v2,20260826,000783.SZ,长江证券,证券,92.28,4,9.08,20260827,8.8984,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_7ed6e6539932b0956f51241f,sig_89ad710e65ddea3ea881f7a2,recommend_signal_v2,recommend_v2,20260826,300395.SZ,菲利华,玻璃,93.72,5,88.67,20260827,86.8966,open,20260827,86.8966,,,0,,,0,0,0.15,0,89.51,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
